Instance,Income
113738,53092.4
113739,25499.082
113740,44797.52
113741,74436.77
113742,222011.8
113743,161771.97
113744,57573.13
113745,43839.047
113746,34885.273
113747,21223.947
113748,104275.88
113749,144189.78
113750,75098.47
113751,39594.15
113752,49715.26
113753,149853.16
113754,268159.88
113755,73843.86
113756,40121.49
113757,115377.25
113758,245200.75
113759,46358.51
113760,5521.1343
113761,33694.562
113762,22917.213
113763,80116.27
113764,115313.47
113765,173493.58
113766,84404.664
113767,61680.03
113768,34797.605
113769,25775.586
113770,125895.43
113771,69593.03
113772,94250.1
113773,32135.053
113774,58670.324
113775,23600.06
113776,55500.992
113777,189923.78
113778,202471.53
113779,76010.73
113780,35802.19
113781,266206.0
113782,47209.863
113783,34126.125
113784,39635.453
113785,26388.438
113786,20205.037
113787,299547.06
113788,901605.3
113789,89281.31
113790,107640.82
113791,35305.664
113792,218841.89
113793,64490.785
113794,121040.69
113795,179123.1
113796,30540.348
113797,33585.047
113798,5024.186
113799,86018.61
113800,152214.14
113801,667845.2
113802,25185.467
113803,11182.288
113804,79923.53
113805,118413.31
113806,108139.055
113807,101661.08
113808,293402.5
113809,22498.346
113810,23233.871
113811,160049.84
113812,134006.6
113813,62653.746
113814,27370.344
113815,43287.824
113816,49186.867
113817,61621.004
113818,84600.78
113819,80120.38
113820,39652.13
113821,41570.86
113822,55874.18
113823,186982.83
113824,33811.277
113825,33956.832
113826,208363.58
113827,606496.8
113828,128224.36
113829,89868.43
113830,32916.016
113831,144091.11
113832,3804.7808
113833,51099.812
113834,19235.28
113835,53948.83
113836,46713.008
113837,20499.674
113838,50247.84
113839,26998.658
113840,13890.476
113841,18991.566
113842,51720.285
113843,26260.799
113844,270115.28
113845,25704.254
113846,48532.504
113847,252448.78
113848,87092.05
113849,27247.82
113850,23196.932
113851,86430.36
113852,187175.28
113853,184512.14
113854,2552.3853
113855,38316.902
113856,3600.6135
113857,37597.137
113858,182766.69
113859,195699.9
113860,304134.94
113861,60401.164
113862,14126.377
113863,40108.965
113864,65066.938
113865,529462.94
113866,90488.164
113867,40399.867
113868,17558.77
113869,15072.409
113870,71323.71
113871,59678.516
113872,116321.375
113873,56963.56
113874,383299.53
113875,388724.34
113876,27932.803
113877,83740.46
113878,16076.612
113879,30517.203
113880,59302.598
113881,74186.97
113882,138368.78
113883,33699.363
113884,41337.605
113885,60918.98
113886,25277.037
113887,149346.36
113888,55103.29
113889,427178.34
113890,29096.922
113891,606857.75
113892,42542.76
113893,27525.262
113894,24364.537
113895,173904.81
113896,22742.793
113897,94939.125
113898,378282.84
113899,16304.324
113900,69387.26
113901,42666.168
113902,7882.746
113903,51141.715
113904,55592.5
113905,16899.328
113906,34484.45
113907,27098.459
113908,13082.587
113909,148618.67
113910,93859.51
113911,365321.12
113912,54072.32
113913,39652.324
113914,16465.258
113915,80774.22
113916,223068.02
113917,96159.82
113918,218403.64
113919,13759.152
113920,34128.402
113921,20574.262
113922,71442.19
113923,14272.136
113924,49440.332
113925,228397.14
113926,21827.79
113927,60390.758
113928,214571.94
113929,298579.9
113930,98596.914
113931,420461.2
113932,206884.03
113933,133594.7
113934,148477.34
113935,153177.22
113936,290414.22
113937,88142.805
113938,148081.81
113939,66822.0
113940,134427.03
113941,17777.197
113942,24354.559
113943,40042.734
113944,94234.875
113945,17627.26
113946,7782.3203
113947,22557.098
113948,34781.0
113949,106507.28
113950,9157.151
113951,74227.984
113952,30089.182
113953,66475.53
113954,124936.29
113955,373.58954
113956,24207.562
113957,26187.887
113958,68176.96
113959,11716.566
113960,38567.902
113961,35308.81
113962,79194.24
113963,82620.12
113964,54638.188
113965,32023.621
113966,201030.88
113967,6914.5913
113968,350823.5
113969,5690.8647
113970,65372.76
113971,31634.145
113972,23248.09
113973,90654.4
113974,73604.75
113975,55972.06
113976,25886.76
113977,59160.59
113978,75463.86
113979,104695.25
113980,16408.762
113981,92523.414
113982,43448.19
113983,147951.62
113984,78968.87
113985,49491.344
113986,261562.39
113987,147893.58
113988,455031.34
113989,52444.5
113990,228375.88
113991,228591.47
113992,57679.46
113993,51646.35
113994,19857.104
113995,153315.06
113996,23098.771
113997,189694.12
113998,344007.62
113999,39223.68
114000,27233.209
114001,21362.168
114002,114985.46
114003,41047.918
114004,18475.963
114005,39312.715
114006,32857.69
114007,200115.56
114008,70208.21
114009,74552.77
114010,33682.79
114011,450904.16
114012,31380.922
114013,26579.766
114014,133319.75
114015,14537.306
114016,46941.824
114017,-3506.2498
114018,74156.28
114019,52617.395
114020,42305.844
114021,32252.436
114022,48448.957
114023,76120.05
114024,351435.6
114025,100304.03
114026,41107.906
114027,42372.49
114028,47794.066
114029,7123.343
114030,42432.56
114031,46584.47
114032,373347.5
114033,100455.16
114034,49015.625
114035,168605.44
114036,36808.11
114037,28731.32
114038,43775.32
114039,203738.05
114040,3095.6902
114041,55197.887
114042,113750.53
114043,200533.52
114044,49777.9
114045,123864.19
114046,128053.69
114047,11171.53
114048,126415.05
114049,25155.111
114050,19752.049
114051,37374.043
114052,150480.17
114053,27801.014
114054,165136.8
114055,91766.33
114056,76918.54
114057,7794.6763
114058,23287.58
114059,45680.383
114060,15274.096
114061,24799.074
114062,54060.94
114063,34416.48
114064,4741.8945
114065,301195.47
114066,17829.984
114067,187857.08
114068,138660.34
114069,51397.625
114070,163685.9
114071,91113.44
114072,100707.39
114073,39905.1
114074,114931.74
114075,64264.043
114076,74078.3
114077,46620.33
114078,62282.895
114079,89396.3
114080,53072.367
114081,18877.133
114082,142813.23
114083,68959.29
114084,61468.06
114085,77400.01
114086,580694.2
114087,68009.18
114088,74439.57
114089,25608.752
114090,51200.21
114091,231557.95
114092,21866.658
114093,94635.24
114094,35847.64
114095,151444.58
114096,214409.89
114097,17959.475
114098,32672.871
114099,112401.42
114100,22920.37
114101,78594.76
114102,87886.17
114103,40246.734
114104,67532.49
114105,4102.256
114106,61343.855
114107,17978.703
114108,12570.021
114109,46332.145
114110,197549.14
114111,27383.553
114112,31639.256
114113,22974.322
114114,40729.527
114115,184487.03
114116,12005.354
114117,35822.832
114118,62414.074
114119,47783.3
114120,28780.4
114121,70656.516
114122,67321.27
114123,121209.27
114124,38429.805
114125,58769.055
114126,43723.46
114127,46180.9
114128,65325.617
114129,29179.719
114130,307133.84
114131,30931.867
114132,103705.3
114133,52613.906
114134,68728.84
114135,424697.53
114136,-87.70613
114137,90006.2
114138,10291.159
114139,132645.89
114140,92771.66
114141,107517.09
114142,26055.361
114143,1487.7778
114144,219273.86
114145,35949.426
114146,33554.94
114147,155215.4
114148,146889.89
114149,53239.06
114150,64527.453
114151,302988.6
114152,54698.32
114153,10264.239
114154,155786.14
114155,-582.598
114156,75073.94
114157,38486.867
114158,126191.32
114159,7371.3027
114160,96942.586
114161,40686.9
114162,65976.8
114163,51297.37
114164,34345.887
114165,330316.75
114166,42377.598
114167,58365.53
114168,612226.4
114169,136903.7
114170,49517.49
114171,15666.453
114172,27055.883
114173,146237.3
114174,81002.875
114175,443726.0
114176,163217.7
114177,99934.95
114178,21397.201
114179,36610.73
114180,28584.467
114181,71894.22
114182,32709.88
114183,17776.85
114184,39088.598
114185,502649.5
114186,80595.234
114187,462734.16
114188,264.62665
114189,68605.74
114190,92681.52
114191,30214.611
114192,130857.31
114193,125907.66
114194,27798.004
114195,120125.97
114196,24134.184
114197,233153.16
114198,21692.777
114199,27377.094
114200,55059.113
114201,184702.67
114202,130619.914
114203,97682.07
114204,173823.62
114205,67079.93
114206,55546.94
114207,16151.5205
114208,46834.805
114209,57564.777
114210,108367.86
114211,333657.8
114212,9152.762
114213,78768.97
114214,33657.6
114215,147182.72
114216,96804.81
114217,630688.5
114218,35112.043
114219,204129.69
114220,125849.73
114221,57462.87
114222,133013.39
114223,10305.183
114224,5370.877
114225,167208.86
114226,47679.016
114227,34078.28
114228,25787.209
114229,13353.681
114230,6113.0557
114231,7731.1772
114232,28093.871
114233,102030.67
114234,117220.94
114235,204283.6
114236,76130.85
114237,132199.45
114238,30269.953
114239,653177.56
114240,36812.297
114241,39159.367
114242,18718.043
114243,33978.855
114244,319119.7
114245,38500.746
114246,49548.312
114247,80177.86
114248,22347.885
114249,13001.036
114250,26567.943
114251,7049.2534
114252,158055.62
114253,90078.27
114254,198167.34
114255,69037.875
114256,57876.73
114257,63005.246
114258,47811.87
114259,118155.586
114260,56500.574
114261,245513.61
114262,82432.35
114263,109618.45
114264,15082.77
114265,18887.791
114266,36551.125
114267,43966.664
114268,375337.88
114269,18358.1
114270,58573.527
114271,68971.625
114272,219908.77
114273,31191.332
114274,35361.51
114275,42221.76
114276,47052.414
114277,59148.273
114278,26171.383
114279,39909.527
114280,37130.47
114281,44357.523
114282,46646.41
114283,10025.634
114284,50584.348
114285,103675.1
114286,18474.69
114287,48653.04
114288,44999.176
114289,77136.49
114290,77599.25
114291,55555.88
114292,76754.51
114293,55012.746
114294,11157.722
114295,7535.0366
114296,3519.8796
114297,75428.29
114298,75963.586
114299,7416.74
114300,78879.13
114301,22001.508
114302,60684.984
114303,25795.525
114304,73643.19
114305,40046.0
114306,333960.56
114307,3581.0115
114308,96834.26
114309,216629.56
114310,186393.72
114311,269564.7
114312,78770.164
114313,30633.34
114314,46313.594
114315,20514.352
114316,51824.508
114317,241113.5
114318,146378.28
114319,66376.21
114320,10016.361
114321,27239.678
114322,56006.258
114323,95290.68
114324,65383.13
114325,59638.562
114326,228047.4
114327,33501.664
114328,136153.72
114329,61026.062
114330,258530.22
114331,157676.64
114332,32252.13
114333,38844.57
114334,30393.26
114335,113242.625
114336,28647.033
114337,26398.771
114338,6905.6104
114339,13334.887
114340,55722.09
114341,304784.88
114342,1207.5538
114343,52602.55
114344,44995.797
114345,96671.78
114346,119745.266
114347,133914.53
114348,4300.8486
114349,-13883.453
114350,15121.639
114351,175355.86
114352,27138.275
114353,148057.56
114354,115157.97
114355,496231.5
114356,24955.668
114357,49406.688
114358,79304.19
114359,44053.176
114360,161748.58
114361,120700.836
114362,6825.411
114363,15072.055
114364,222571.69
114365,52692.465
114366,204401.14
114367,44679.758
114368,24662.95
114369,17761.531
114370,32325.61
114371,15687.362
114372,61369.785
114373,250001.03
114374,70197.086
114375,58338.11
114376,77729.43
114377,145463.31
114378,53014.54
114379,24848.975
114380,111935.43
114381,318980.34
114382,279684.72
114383,102436.23
114384,22465.93
114385,12642.281
114386,353067.78
114387,19765.904
114388,112605.195
114389,67265.27
114390,195737.62
114391,6823.0547
114392,150214.92
114393,54109.742
114394,718984.06
114395,234609.81
114396,419771.72
114397,47818.594
114398,263677.62
114399,23345.172
114400,30219.305
114401,45007.07
114402,9969.858
114403,318828.12
114404,61069.82
114405,79972.29
114406,126980.99
114407,30617.916
114408,67534.66
114409,45957.35
114410,19628.549
114411,35720.94
114412,64312.74
114413,190436.14
114414,101662.43
114415,12691.271
114416,66967.59
114417,285033.0
114418,54176.797
114419,60672.617
114420,155685.03
114421,224633.0
114422,20257.982
114423,89936.27
114424,216909.53
114425,92391.586
114426,15701.267
114427,1023184.1
114428,66788.18
114429,25531.068
114430,37581.72
114431,78553.26
114432,2023.8912
114433,13954.795
114434,47604.29
114435,35129.64
114436,30282.91
114437,53278.176
114438,11731.628
114439,5999.027
114440,105722.16
114441,413453.06
114442,66538.9
114443,54183.785
114444,33845.67
114445,89062.16
114446,171517.0
114447,13139.396
114448,17971.316
114449,32422.053
114450,36127.516
114451,335001.75
114452,18977.865
114453,335958.56
114454,20408.955
114455,31368.438
114456,127480.2
114457,37374.625
114458,3138.7737
114459,28301.287
114460,113577.17
114461,19766.568
114462,66680.4
114463,59369.47
114464,284621.44
114465,124542.9
114466,77580.85
114467,256788.61
114468,126935.18
114469,637497.56
114470,70621.81
114471,25081.56
114472,68668.195
114473,19882.988
114474,71658.58
114475,36797.832
114476,149804.89
114477,188724.56
114478,92628.695
114479,200368.19
114480,199633.05
114481,208357.44
114482,28933.812
114483,33802.02
114484,43412.72
114485,137724.86
114486,36867.8
114487,68687.336
114488,48881.543
114489,61161.15
114490,29388.52
114491,51451.996
114492,120909.55
114493,272423.22
114494,62570.824
114495,53443.055
114496,32360.102
114497,96701.06
114498,25505.355
114499,48681.67
114500,41209.77
114501,194820.73
114502,5201.134
114503,268045.78
114504,50855.78
114505,34555.43
114506,44223.906
114507,75414.85
114508,67793.05
114509,20456.06
114510,35081.19
114511,128022.82
114512,192546.36
114513,56679.61
114514,78912.984
114515,137737.1
114516,149999.58
114517,68095.96
114518,70134.836
114519,149847.77
114520,57301.25
114521,73391.07
114522,245707.58
114523,43133.676
114524,336020.16
114525,120600.48
114526,12288.386
114527,363618.7
114528,207050.94
114529,20356.463
114530,369804.44
114531,297808.22
114532,39767.656
114533,51241.83
114534,33597.53
114535,8004.0303
114536,17244.973
114537,118333.82
114538,10948.236
114539,36818.75
114540,15503.104
114541,110548.64
114542,48133.434
114543,110616.76
114544,126590.34
114545,327649.22
114546,39583.285
114547,73490.76
114548,51708.133
114549,11637.176
114550,122293.01
114551,43442.742
114552,51170.145
114553,38779.75
114554,41155.723
114555,80338.29
114556,34096.945
114557,41546.22
114558,167088.44
114559,8014.2124
114560,290891.44
114561,20817.96
114562,23847.074
114563,133576.39
114564,90075.96
114565,55828.76
114566,69807.89
114567,49623.69
114568,33542.52
114569,117098.19
114570,11165.425
114571,71803.76
114572,150291.2
114573,121290.72
114574,45540.82
114575,526108.7
114576,63275.543
114577,140638.8
114578,18918.959
114579,138422.48
114580,339888.03
114581,311936.22
114582,41623.312
114583,58765.438
114584,21478.092
114585,49643.7
114586,47650.05
114587,26296.271
114588,35440.996
114589,147319.3
114590,384763.5
114591,677775.0
114592,52217.703
114593,28676.926
114594,147685.64
114595,37293.715
114596,163092.8
114597,191274.31
114598,462909.53
114599,608262.3
114600,56510.617
114601,121905.75
114602,158638.86
114603,39326.305
114604,83252.586
114605,252934.84
114606,91242.93
114607,53637.773
114608,47342.86
114609,87871.09
114610,-2334.4863
114611,4587.5166
114612,233678.19
114613,61028.965
114614,23552.975
114615,223489.08
114616,87624.19
114617,255744.9
114618,55147.723
114619,408556.03
114620,103525.92
114621,53039.605
114622,150997.86
114623,34954.3
114624,212337.95
114625,80027.91
114626,22211.33
114627,37314.176
114628,8937.034
114629,98124.31
114630,29190.205
114631,184296.05
114632,241474.02
114633,32890.652
114634,32012.467
114635,75472.78
114636,170112.06
114637,147076.86
114638,19588.066
114639,28912.373
114640,68575.38
114641,11318.403
114642,12729.993
114643,351192.78
114644,43252.44
114645,23596.338
114646,135019.0
114647,188155.33
114648,144265.94
114649,95900.6
114650,54871.688
114651,67203.79
114652,48261.06
114653,36074.785
114654,29780.777
114655,39790.363
114656,40510.42
114657,45572.098
114658,156627.36
114659,49100.527
114660,179141.97
114661,177318.28
114662,83974.27
114663,86666.125
114664,25520.98
114665,45263.676
114666,88523.8
114667,38206.605
114668,15892.189
114669,27105.172
114670,39012.51
114671,124894.34
114672,33268.72
114673,106523.23
114674,209103.36
114675,49504.48
114676,214509.06
114677,36634.086
114678,43986.348
114679,87280.84
114680,53025.66
114681,64537.586
114682,159860.44
114683,184277.69
114684,37388.066
114685,724059.3
114686,49968.957
114687,32480.547
114688,108285.6
114689,181826.22
114690,60403.445
114691,32481.66
114692,32502.332
114693,81236.49
114694,60178.004
114695,546975.2
